pais,torneo,fecha,dia,local,visitante,goles_local,goles_visitante
Argentina,Torneo Clausura 1995,Fecha 7,Apr 9 1995,Platense,Lanús,0,1
Argentina,Torneo Clausura 1995,Fecha 7,Apr 9 1995,River Plate,San Lorenzo,3,2
Argentina,Torneo Clausura 1995,Fecha 7,Apr 10 1995,Deportivo Español,Rosario Central,2,0
Argentina,Torneo Clausura 1995,Fecha 7,Apr 10 1995,Huracán,Vélez Sarsfield,0,2
Argentina,Torneo Clausura 1995,Fecha 7,May 24 1995,Gimnasia (J),Independiente,2,0
Argentina,Torneo Clausura 1995,Fecha 8,Apr 14 1995,San Lorenzo,Gimnasia (J),2,1
Argentina,Torneo Clausura 1995,Fecha 8,Apr 15 1995,Belgrano,River Plate,1,0
Argentina,Torneo Clausura 1995,Fecha 8,Apr 16 1995,Independiente,Banfield,0,1
Argentina,Torneo Clausura 1995,Fecha 8,Apr 16 1995,Boca Juniors,Racing,0,1
Argentina,Torneo Clausura 1995,Fecha 8,Apr 16 1995,Vélez Sarsfield,Talleres,2,1
Argentina,Torneo Clausura 1995,Fecha 8,Apr 16 1995,Lanús,Huracán,0,1
Argentina,Torneo Clausura 1995,Fecha 8,Apr 16 1995,Rosario Central,Platense,0,0
Argentina,Torneo Clausura 1995,Fecha 8,Apr 16 1995,Gimnasia,Deportivo Español,1,0
Argentina,Torneo Clausura 1995,Fecha 8,Apr 16 1995,Argentinos Juniors,Deportivo Mandiyú,2,2
Argentina,Torneo Clausura 1995,Fecha 8,Apr 17 1995,Ferro,Newell's Old Boys,2,1
Argentina,Torneo Clausura 1995,Fecha 9,Apr 21 1995,Huracán,Rosario Central,2,5
Argentina,Torneo Clausura 1995,Fecha 9,Apr 22 1995,Newell's Old Boys,Independiente,0,0
Argentina,Torneo Clausura 1995,Fecha 9,Apr 23 1995,Racing,River Plate,1,3
Argentina,Torneo Clausura 1995,Fecha 9,Apr 23 1995,Gimnasia (J),Belgrano,1,0
Argentina,Torneo Clausura 1995,Fecha 9,Apr 23 1995,Banfield,San Lorenzo,0,3
Argentina,Torneo Clausura 1995,Fecha 9,Apr 23 1995,Deportivo Mandiyú,Ferro,0,0
Argentina,Torneo Clausura 1995,Fecha 9,Apr 23 1995,Platense,Gimnasia,0,1
Argentina,Torneo Clausura 1995,Fecha 9,Apr 23 1995,Talleres,Lanús,3,1
Argentina,Torneo Clausura 1995,Fecha 9,Apr 23 1995,Boca Juniors,Vélez Sarsfield,1,0
Argentina,Torneo Clausura 1995,Fecha 9,Apr 24 1995,Deportivo Español,Argentinos Juniors,3,0
Argentina,Torneo Clausura 1995,Fecha 10,Apr 28 1995,Lanús,Boca Juniors,1,1
Argentina,Torneo Clausura 1995,Fecha 10,Apr 29 1995,Gimnasia,Huracán,2,1
Argentina,Torneo Clausura 1995,Fecha 10,Apr 30 1995,Vélez Sarsfield,Racing,1,1
Argentina,Torneo Clausura 1995,Fecha 10,Apr 30 1995,Rosario Central,Talleres,4,0
Argentina,Torneo Clausura 1995,Fecha 10,Apr 30 1995,Argentinos Juniors,Platense,1,1
Argentina,Torneo Clausura 1995,Fecha 10,Apr 30 1995,Ferro,Deportivo Español,0,2
Argentina,Torneo Clausura 1995,Fecha 10,Apr 30 1995,Independiente,Deportivo Mandiyú,2,3
Argentina,Torneo Clausura 1995,Fecha 10,Apr 30 1995,San Lorenzo,Newell's Old Boys,3,0
Argentina,Torneo Clausura 1995,Fecha 10,Apr 30 1995,Belgrano,Banfield,2,2
Argentina,Torneo Clausura 1995,Fecha 10,Apr 30 1995,River Plate,Gimnasia (J),0,1
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Racing,Gimnasia (J),0,0
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Banfield,River Plate,1,1
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Newell's Old Boys,Belgrano,3,0
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Deportivo Mandiyú,San Lorenzo,1,2
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Deportivo Español,Independiente,0,0
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Platense,Ferro,0,0
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Huracán,Argentinos Juniors,2,2
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Talleres,Gimnasia,1,2
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Boca Juniors,Rosario Central,2,2
Argentina,Torneo Clausura 1995,Fecha 11,May 5 1995,Vélez Sarsfield,Lanús,2,1
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,Lanús,Racing,1,2
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,Rosario Central,Vélez Sarsfield,1,1
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,Gimnasia,Boca Juniors,0,0
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,Argentinos Juniors,Talleres,1,1
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,Ferro,Huracán,1,2
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,Independiente,Platense,1,2
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,San Lorenzo,Deportivo Español,1,0
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,Belgrano,Deportivo Mandiyú,1,1
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,River Plate,Newell's Old Boys,1,0
Argentina,Torneo Clausura 1995,Fecha 12,May 9 1995,Gimnasia (J),Banfield,1,1
Argentina,Torneo Clausura 1995,Fecha 13,May 15 1995,Boca Juniors,Argentinos Juniors,2,3
Argentina,Torneo Clausura 1995,Fecha 13,May 16 1995,Deportivo Mandiyú,River Plate,1,2
Argentina,Torneo Clausura 1995,Fecha 13,May 17 1995,Racing,Banfield,1,1
Argentina,Torneo Clausura 1995,Fecha 13,May 17 1995,Newell's Old Boys,Gimnasia (J),1,0
Argentina,Torneo Clausura 1995,Fecha 13,May 17 1995,Deportivo Español,Belgrano,4,0
Argentina,Torneo Clausura 1995,Fecha 13,May 17 1995,Platense,San Lorenzo,1,1
Argentina,Torneo Clausura 1995,Fecha 13,May 17 1995,Huracán,Independiente,1,3
Argentina,Torneo Clausura 1995,Fecha 13,May 17 1995,Talleres,Ferro,0,1
Argentina,Torneo Clausura 1995,Fecha 13,May 17 1995,Vélez Sarsfield,Gimnasia,1,2
Argentina,Torneo Clausura 1995,Fecha 13,May 17 1995,Lanús,Rosario Central,1,1
Argentina,Torneo Clausura 1995,Fecha 14,May 19 1995,Ferro,Boca Juniors,0,1
Argentina,Torneo Clausura 1995,Fecha 14,May 20 1995,Rosario Central,Racing,0,2
Argentina,Torneo Clausura 1995,Fecha 14,May 21 1995,Gimnasia,Lanús,1,0
Argentina,Torneo Clausura 1995,Fecha 14,May 21 1995,Argentinos Juniors,Vélez Sarsfield,0,2
Argentina,Torneo Clausura 1995,Fecha 14,May 21 1995,Independiente,Talleres,3,1
Argentina,Torneo Clausura 1995,Fecha 14,May 21 1995,San Lorenzo,Huracán,3,0
Argentina,Torneo Clausura 1995,Fecha 14,May 21 1995,Belgrano,Platense,0,0
Argentina,Torneo Clausura 1995,Fecha 14,May 21 1995,River Plate,Deportivo Español,0,2
Argentina,Torneo Clausura 1995,Fecha 14,May 21 1995,Gimnasia (J),Deportivo Mandiyú,1,1
Argentina,Torneo Clausura 1995,Fecha 14,May 22 1995,Banfield,Newell's Old Boys,0,1
Argentina,Torneo Clausura 1995,Fecha 15,May 26 1995,Platense,River Plate,0,0
Argentina,Torneo Clausura 1995,Fecha 15,May 27 1995,Talleres,San Lorenzo,1,3
Argentina,Torneo Clausura 1995,Fecha 15,May 28 1995,Racing,Newell's Old Boys,2,0
Argentina,Torneo Clausura 1995,Fecha 15,May 28 1995,Deportivo Mandiyú,Banfield,1,0
Argentina,Torneo Clausura 1995,Fecha 15,May 28 1995,Deportivo Español,Gimnasia (J),1,1
Argentina,Torneo Clausura 1995,Fecha 15,May 28 1995,Huracán,Belgrano,0,2
Argentina,Torneo Clausura 1995,Fecha 15,May 28 1995,Boca Juniors,Independiente,5,0
Argentina,Torneo Clausura 1995,Fecha 15,May 28 1995,Vélez Sarsfield,Ferro,3,0
Argentina,Torneo Clausura 1995,Fecha 15,May 28 1995,Lanús,Argentinos Juniors,0,0
Argentina,Torneo Clausura 1995,Fecha 15,May 28 1995,Rosario Central,Gimnasia,1,1
Argentina,Torneo Clausura 1995,Fecha 16,Jun 2 1995,Independiente,Vélez Sarsfield,2,2
Argentina,Torneo Clausura 1995,Fecha 16,Jun 3 1995,Gimnasia,Racing,2,1
Argentina,Torneo Clausura 1995,Fecha 16,Jun 4 1995,Argentinos Juniors,Rosario Central,1,1
Argentina,Torneo Clausura 1995,Fecha 16,Jun 4 1995,Ferro,Lanús,0,0
Argentina,Torneo Clausura 1995,Fecha 16,Jun 4 1995,San Lorenzo,Boca Juniors,2,0
Argentina,Torneo Clausura 1995,Fecha 16,Jun 4 1995,Belgrano,Talleres,1,1
Argentina,Torneo Clausura 1995,Fecha 16,Jun 4 1995,River Plate,Huracán,3,1
Argentina,Torneo Clausura 1995,Fecha 16,Jun 4 1995,Gimnasia (J),Platense,2,0
Argentina,Torneo Clausura 1995,Fecha 16,Jun 4 1995,Banfield,Deportivo Español,1,2
Argentina,Torneo Clausura 1995,Fecha 16,Jun 4 1995,Newell's Old Boys,Deportivo Mandiyú,3,0
Argentina,Torneo Clausura 1995,Fecha 17,Jun 9 1995,Vélez Sarsfield,San Lorenzo,1,0
Argentina,Torneo Clausura 1995,Fecha 17,Jun 10 1995,Talleres,River Plate,2,1
Argentina,Torneo Clausura 1995,Fecha 17,Jun 11 1995,Racing,Deportivo Mandiyú,1,1
Argentina,Torneo Clausura 1995,Fecha 17,Jun 11 1995,Deportivo Español,Newell's Old Boys,3,1
Argentina,Torneo Clausura 1995,Fecha 17,Jun 11 1995,Huracán,Gimnasia (J),2,1
Argentina,Torneo Clausura 1995,Fecha 17,Jun 11 1995,Boca Juniors,Belgrano,0,1
Argentina,Torneo Clausura 1995,Fecha 17,Jun 11 1995,Lanús,Independiente,2,1
Argentina,Torneo Clausura 1995,Fecha 17,Jun 11 1995,Rosario Central,Ferro,1,1
Argentina,Torneo Clausura 1995,Fecha 17,Jun 11 1995,Gimnasia,Argentinos Juniors,3,1
Argentina,Torneo Clausura 1995,Fecha 17,Jun 12 1995,Platense,Banfield,2,0
Argentina,Torneo Clausura 1995,Fecha 18,Jun 16 1995,Argentinos Juniors,Racing,0,1
Argentina,Torneo Clausura 1995,Fecha 18,Jun 17 1995,Belgrano,Vélez Sarsfield,0,2
Argentina,Torneo Clausura 1995,Fecha 18,Jun 18 1995,Ferro,Gimnasia,0,1
Argentina,Torneo Clausura 1995,Fecha 18,Jun 18 1995,Independiente,Rosario Central,3,2
Argentina,Torneo Clausura 1995,Fecha 18,Jun 18 1995,San Lorenzo,Lanús,1,0
Argentina,Torneo Clausura 1995,Fecha 18,Jun 18 1995,River Plate,Boca Juniors,2,4
Argentina,Torneo Clausura 1995,Fecha 18,Jun 18 1995,Gimnasia (J),Talleres,2,2
Argentina,Torneo Clausura 1995,Fecha 18,Jun 18 1995,Banfield,Huracán,3,1
Argentina,Torneo Clausura 1995,Fecha 18,Jun 18 1995,Newell's Old Boys,Platense,1,1
Argentina,Torneo Clausura 1995,Fecha 18,Jun 18 1995,Deportivo Mandiyú,Deportivo Español,0,0
Argentina,Torneo Clausura 1995,Fecha 19,Jun 23 1995,Boca Juniors,Gimnasia (J),3,1
Argentina,Torneo Clausura 1995,Fecha 19,Jun 24 1995,Talleres,Banfield,0,0
Argentina,Torneo Clausura 1995,Fecha 19,Jun 25 1995,Racing,Deportivo Español,0,2
Argentina,Torneo Clausura 1995,Fecha 19,Jun 25 1995,Huracán,Newell's Old Boys,2,2
Argentina,Torneo Clausura 1995,Fecha 19,Jun 25 1995,Vélez Sarsfield,River Plate,3,1
Argentina,Torneo Clausura 1995,Fecha 19,Jun 25 1995,Lanús,Belgrano,0,1
Argentina,Torneo Clausura 1995,Fecha 19,Jun 25 1995,Rosario Central,San Lorenzo,0,1
Argentina,Torneo Clausura 1995,Fecha 19,Jun 25 1995,Gimnasia,Independiente,0,1
Argentina,Torneo Clausura 1995,Fecha 19,Jun 25 1995,Argentinos Juniors,Ferro,1,1
Argentina,Torneo Clausura 1995,Fecha 19,Jun 26 1995,Platense,Deportivo Mandiyú,4,2
Argentina,Torneo Apertura 1995,Fecha 1,Aug 4 1995,Racing,Argentinos Juniors,2,0
Argentina,Torneo Apertura 1995,Fecha 1,Aug 5 1995,Rosario Central,Belgrano,0,0
Argentina,Torneo Apertura 1995,Fecha 1,Aug 6 1995,Huracán,Newell's Old Boys,2,2
Argentina,Torneo Apertura 1995,Fecha 1,Aug 6 1995,Deportivo Español,Gimnasia,1,1
Argentina,Torneo Apertura 1995,Fecha 1,Aug 6 1995,Banfield,Vélez Sarsfield,0,1
Argentina,Torneo Apertura 1995,Fecha 1,Aug 6 1995,Ferro,Independiente,1,1
Argentina,Torneo Apertura 1995,Fecha 1,Aug 6 1995,River Plate,San Lorenzo,2,1
Argentina,Torneo Apertura 1995,Fecha 1,Aug 7 1995,Platense,Lanús,0,1
Argentina,Torneo Apertura 1995,Fecha 1,Aug 23 1995,Estudiantes,Colón,0,0
Argentina,Torneo Apertura 1995,Fecha 1,Oct 18 1995,Gimnasia (J),Boca Juniors,1,2
Argentina,Torneo Apertura 1995,Fecha 2,Aug 11 1995,Independiente,Banfield,1,1
Argentina,Torneo Apertura 1995,Fecha 2,Aug 12 1995,Belgrano,River Plate,0,2
Argentina,Torneo Apertura 1995,Fecha 2,Aug 13 1995,Newell's Old Boys,Platense,1,1
Argentina,Torneo Apertura 1995,Fecha 2,Aug 13 1995,Boca Juniors,Huracán,2,1
Argentina,Torneo Apertura 1995,Fecha 2,Aug 13 1995,San Lorenzo,Racing,1,0
Argentina,Torneo Apertura 1995,Fecha 2,Aug 13 1995,Vélez Sarsfield,Rosario Central,1,0
Argentina,Torneo Apertura 1995,Fecha 2,Aug 13 1995,Gimnasia,Gimnasia (J),1,1
Argentina,Torneo Apertura 1995,Fecha 2,Aug 13 1995,Argentinos Juniors,Estudiantes,0,0
Argentina,Torneo Apertura 1995,Fecha 2,Aug 14 1995,Lanús,Ferro,1,1
Argentina,Torneo Apertura 1995,Fecha 2,Aug 30 1995,Colón,Deportivo Español,0,0
Argentina,Torneo Apertura 1995,Fecha 3,Aug 18 1995,Platense,Boca Juniors,0,1
Argentina,Torneo Apertura 1995,Fecha 3,Aug 19 1995,Rosario Central,Banfield,1,1
Argentina,Torneo Apertura 1995,Fecha 3,Aug 20 1995,Huracán,Gimnasia,1,1
Argentina,Torneo Apertura 1995,Fecha 3,Aug 20 1995,Gimnasia (J),Colón,1,0
Argentina,Torneo Apertura 1995,Fecha 3,Aug 20 1995,Racing,Belgrano,1,0
Argentina,Torneo Apertura 1995,Fecha 3,Aug 20 1995,Ferro,Newell's Old Boys,1,2
Argentina,Torneo Apertura 1995,Fecha 3,Aug 20 1995,Lanús,Independiente,2,1
Argentina,Torneo Apertura 1995,Fecha 3,Aug 20 1995,River Plate,Vélez Sarsfield,1,1
Argentina,Torneo Apertura 1995,Fecha 3,Aug 21 1995,Deportivo Español,Argentinos Juniors,0,0
Argentina,Torneo Apertura 1995,Fecha 3,Aug 30 1995,Estudiantes,San Lorenzo,1,1
Argentina,Torneo Apertura 1995,Fecha 4,Aug 25 1995,Independiente,Rosario Central,1,1
Argentina,Torneo Apertura 1995,Fecha 4,Aug 26 1995,Colón,Huracán,3,0
Argentina,Torneo Apertura 1995,Fecha 4,Aug 27 1995,Boca Juniors,Ferro,2,2
Argentina,Torneo Apertura 1995,Fecha 4,Aug 27 1995,Gimnasia,Platense,0,1
Argentina,Torneo Apertura 1995,Fecha 4,Aug 27 1995,San Lorenzo,Deportivo Español,1,0
Argentina,Torneo Apertura 1995,Fecha 4,Aug 27 1995,Belgrano,Estudiantes,1,1
Argentina,Torneo Apertura 1995,Fecha 4,Aug 27 1995,Vélez Sarsfield,Racing,3,2
Argentina,Torneo Apertura 1995,Fecha 4,Aug 27 1995,Banfield,River Plate,1,2
Argentina,Torneo Apertura 1995,Fecha 4,Aug 27 1995,Newell's Old Boys,Lanús,0,1
Argentina,Torneo Apertura 1995,Fecha 4,Aug 28 1995,Argentinos Juniors,Gimnasia (J),4,0
Argentina,Torneo Apertura 1995,Fecha 5,Sep 1 1995,River Plate,Rosario Central,0,0
Argentina,Torneo Apertura 1995,Fecha 5,Sep 2 1995,Estudiantes,Vélez Sarsfield,0,1
Argentina,Torneo Apertura 1995,Fecha 5,Sep 3 1995,Lanús,Boca Juniors,1,1
Argentina,Torneo Apertura 1995,Fecha 5,Sep 3 1995,Ferro,Gimnasia,0,1
Argentina,Torneo Apertura 1995,Fecha 5,Sep 3 1995,Huracán,Argentinos Juniors,0,1
Argentina,Torneo Apertura 1995,Fecha 5,Sep 3 1995,Gimnasia (J),San Lorenzo,4,3
Argentina,Torneo Apertura 1995,Fecha 5,Sep 3 1995,Deportivo Español,Belgrano,0,0
Argentina,Torneo Apertura 1995,Fecha 5,Sep 3 1995,Racing,Banfield,1,0
Argentina,Torneo Apertura 1995,Fecha 5,Sep 4 1995,Platense,Colón,1,0
Argentina,Torneo Apertura 1995,Fecha 5,Dec 14 1995,Newell's Old Boys,Independiente,1,0
Argentina,Torneo Apertura 1995,Fecha 6,Sep 8 1995,Vélez Sarsfield,Deportivo Español,2,3
Argentina,Torneo Apertura 1995,Fecha 6,Sep 9 1995,Rosario Central,Racing,1,3
Argentina,Torneo Apertura 1995,Fecha 6,Sep 10 1995,Boca Juniors,Newell's Old Boys,1,1
Argentina,Torneo Apertura 1995,Fecha 6,Sep 10 1995,Belgrano,Gimnasia (J),0,3
Argentina,Torneo Apertura 1995,Fecha 6,Sep 10 1995,Independiente,River Plate,0,0
Argentina,Torneo Apertura 1995,Fecha 6,Sep 10 1995,Argentinos Juniors,Platense,2,3
Argentina,Torneo Apertura 1995,Fecha 6,Sep 10 1995,Banfield,Estudiantes,1,0
Argentina,Torneo Apertura 1995,Fecha 6,Sep 10 1995,Gimnasia,Lanús,1,0
Argentina,Torneo Apertura 1995,Fecha 6,Sep 10 1995,San Lorenzo,Huracán,5,0
Argentina,Torneo Apertura 1995,Fecha 6,Sep 11 1995,Colón,Ferro,0,2
Argentina,Torneo Apertura 1995,Fecha 7,Sep 22 1995,Platense,San Lorenzo,2,3
Argentina,Torneo Apertura 1995,Fecha 7,Sep 23 1995,Gimnasia (J),Vélez Sarsfield,1,0
Argentina,Torneo Apertura 1995,Fecha 7,Sep 24 1995,Boca Juniors,Independiente,0,0
Argentina,Torneo Apertura 1995,Fecha 7,Sep 24 1995,Huracán,Belgrano,2,1
Argentina,Torneo Apertura 1995,Fecha 7,Sep 24 1995,Lanús,Colón,1,1
Argentina,Torneo Apertura 1995,Fecha 7,Sep 24 1995,Newell's Old Boys,Gimnasia,1,1
Argentina,Torneo Apertura 1995,Fecha 7,Sep 24 1995,Racing,River Plate,1,1
Argentina,Torneo Apertura 1995,Fecha 7,Sep 24 1995,Estudiantes,Rosario Central,1,2
Argentina,Torneo Apertura 1995,Fecha 7,Sep 24 1995,Ferro,Argentinos Juniors,0,0
Argentina,Torneo Apertura 1995,Fecha 7,Sep 25 1995,Deportivo Español,Banfield,2,2
Argentina,Torneo Apertura 1995,Fecha 8,Sep 29 1995,San Lorenzo,Ferro,1,1
Argentina,Torneo Apertura 1995,Fecha 8,Sep 30 1995,Vélez Sarsfield,Huracán,1,2
Argentina,Torneo Apertura 1995,Fecha 8,Oct 1 1995,Rosario Central,Deportivo Español,2,1
Argentina,Torneo Apertura 1995,Fecha 8,Oct 1 1995,Independiente,Racing,2,2
Argentina,Torneo Apertura 1995,Fecha 8,Oct 1 1995,River Plate,Estudiantes,2,2
Argentina,Torneo Apertura 1995,Fecha 8,Oct 1 1995,Colón,Newell's Old Boys,1,1
Argentina,Torneo Apertura 1995,Fecha 8,Oct 1 1995,Belgrano,Platense,0,0
Argentina,Torneo Apertura 1995,Fecha 8,Oct 1 1995,Argentinos Juniors,Lanús,0,3
Argentina,Torneo Apertura 1995,Fecha 8,Oct 2 1995,Banfield,Gimnasia (J),2,2
Argentina,Torneo Apertura 1995,Fecha 8,Nov 11 1995,Gimnasia,Boca Juniors,0,1
Argentina,Torneo Apertura 1995,Fecha 9,Oct 6 1995,Ferro,Belgrano,4,2
Argentina,Torneo Apertura 1995,Fecha 9,Oct 6 1995,Deportivo Español,River Plate,0,1
Argentina,Torneo Apertura 1995,Fecha 9,Oct 7 1995,Boca Juniors,Colón,1,0
Argentina,Torneo Apertura 1995,Fecha 9,Oct 7 1995,Platense,Vélez Sarsfield,1,2
Argentina,Torneo Apertura 1995,Fecha 9,Oct 8 1995,Gimnasia (J),Rosario Central,4,2
Argentina,Torneo Apertura 1995,Fecha 9,Oct 8 1995,Newell's Old Boys,Argentinos Juniors,3,2
Argentina,Torneo Apertura 1995,Fecha 9,Oct 8 1995,Lanús,San Lorenzo,1,3
Argentina,Torneo Apertura 1995,Fecha 9,Oct 8 1995,Independiente,Gimnasia,0,0
Argentina,Torneo Apertura 1995,Fecha 9,Oct 9 1995,Huracán,Banfield,2,0
Argentina,Torneo Apertura 1995,Fecha 9,Oct 10 1995,Estudiantes,Racing,2,3
Argentina,Torneo Apertura 1995,Fecha 10,Oct 13 1995,San Lorenzo,Newell's Old Boys,5,2
Argentina,Torneo Apertura 1995,Fecha 10,Oct 14 1995,Estudiantes,Independiente,1,2
Argentina,Torneo Apertura 1995,Fecha 10,Oct 15 1995,Argentinos Juniors,Boca Juniors,0,1
Argentina,Torneo Apertura 1995,Fecha 10,Oct 15 1995,River Plate,Gimnasia (J),1,0
Argentina,Torneo Apertura 1995,Fecha 10,Oct 15 1995,Belgrano,Lanús,1,1
Argentina,Torneo Apertura 1995,Fecha 10,Oct 15 1995,Racing,Deportivo Español,0,1
Argentina,Torneo Apertura 1995,Fecha 10,Oct 15 1995,Colón,Gimnasia,4,1
Argentina,Torneo Apertura 1995,Fecha 10,Oct 16 1995,Banfield,Platense,0,1
Argentina,Torneo Apertura 1995,Fecha 10,Oct 16 1995,Rosario Central,Huracán,0,0
Argentina,Torneo Apertura 1995,Fecha 10,Oct 16 1995,Vélez Sarsfield,Ferro,1,0
Argentina,Torneo Apertura 1995,Fecha 11,Oct 20 1995,Independiente,Colón,1,2
Argentina,Torneo Apertura 1995,Fecha 11,Oct 21 1995,Gimnasia (J),Racing,1,2
Argentina,Torneo Apertura 1995,Fecha 11,Oct 22 1995,Boca Juniors,San Lorenzo,0,0
Argentina,Torneo Apertura 1995,Fecha 11,Oct 22 1995,Gimnasia,Argentinos Juniors,2,1
Argentina,Torneo Apertura 1995,Fecha 11,Oct 22 1995,Platense,Rosario Central,1,1
Argentina,Torneo Apertura 1995,Fecha 11,Oct 22 1995,Lanús,Vélez Sarsfield,0,0
Argentina,Torneo Apertura 1995,Fecha 11,Oct 22 1995,Newell's Old Boys,Belgrano,2,1
Argentina,Torneo Apertura 1995,Fecha 11,Oct 22 1995,Huracán,River Plate,2,0
Argentina,Torneo Apertura 1995,Fecha 11,Oct 22 1995,Ferro,Banfield,3,3
Argentina,Torneo Apertura 1995,Fecha 11,Oct 23 1995,Deportivo Español,Estudiantes,1,0
Argentina,Torneo Apertura 1995,Fecha 12,Oct 27 1995,San Lorenzo,Gimnasia,0,2
Argentina,Torneo Apertura 1995,Fecha 12,Oct 28 1995,Belgrano,Boca Juniors,0,1
Argentina,Torneo Apertura 1995,Fecha 12,Oct 29 1995,Estudiantes,Gimnasia (J),4,1
Argentina,Torneo Apertura 1995,Fecha 12,Oct 29 1995,Racing,Huracán,1,1
Argentina,Torneo Apertura 1995,Fecha 12,Oct 29 1995,River Plate,Platense,1,1
Argentina,Torneo Apertura 1995,Fecha 12,Oct 29 1995,Banfield,Lanús,0,2
Argentina,Torneo Apertura 1995,Fecha 12,Oct 29 1995,Deportivo Español,Independiente,0,1
Argentina,Torneo Apertura 1995,Fecha 12,Oct 29 1995,Rosario Central,Ferro,2,0
Argentina,Torneo Apertura 1995,Fecha 12,Oct 29 1995,Vélez Sarsfield,Newell's Old Boys,3,1
Argentina,Torneo Apertura 1995,Fecha 12,Oct 30 1995,Argentinos Juniors,Colón,2,0
Argentina,Torneo Apertura 1995,Fecha 13,Nov 3 1995,Platense,Racing,0,0
Argentina,Torneo Apertura 1995,Fecha 13,Nov 4 1995,Colón,San Lorenzo,0,2
Argentina,Torneo Apertura 1995,Fecha 13,Nov 5 1995,Boca Juniors,Vélez Sarsfield,1,0
Argentina,Torneo Apertura 1995,Fecha 13,Nov 5 1995,Huracán,Estudiantes,2,2
Argentina,Torneo Apertura 1995,Fecha 13,Nov 5 1995,Gimnasia,Belgrano,0,3
Argentina,Torneo Apertura 1995,Fecha 13,Nov 5 1995,Gimnasia (J),Deportivo Español,2,1
Argentina,Torneo Apertura 1995,Fecha 13,Nov 5 1995,Newell's Old Boys,Banfield,1,1
Argentina,Torneo Apertura 1995,Fecha 13,Nov 5 1995,Independiente,Argentinos Juniors,2,0
Argentina,Torneo Apertura 1995,Fecha 13,Nov 5 1995,Ferro,River Plate,1,2
Argentina,Torneo Apertura 1995,Fecha 13,Nov 6 1995,Lanús,Rosario Central,3,0
Argentina,Torneo Apertura 1995,Fecha 14,Nov 10 1995,Racing,Ferro,1,1
Argentina,Torneo Apertura 1995,Fecha 14,Nov 11 1995,Gimnasia (J),Independiente,1,0
Argentina,Torneo Apertura 1995,Fecha 14,Nov 12 1995,Banfield,Boca Juniors,0,2
Argentina,Torneo Apertura 1995,Fecha 14,Nov 12 1995,River Plate,Lanús,0,1
Argentina,Torneo Apertura 1995,Fecha 14,Nov 12 1995,San Lorenzo,Argentinos Juniors,0,2
Argentina,Torneo Apertura 1995,Fecha 14,Nov 12 1995,Rosario Central,Newell's Old Boys,2,0
Argentina,Torneo Apertura 1995,Fecha 14,Nov 12 1995,Belgrano,Colón,0,0
Argentina,Torneo Apertura 1995,Fecha 14,Nov 12 1995,Deportivo Español,Huracán,0,4
Argentina,Torneo Apertura 1995,Fecha 14,Nov 12 1995,Vélez Sarsfield,Gimnasia,2,0
Argentina,Torneo Apertura 1995,Fecha 14,Nov 13 1995,Estudiantes,Platense,2,2
Argentina,Torneo Apertura 1995,Fecha 15,Nov 17 1995,Boca Juniors,Rosario Central,0,0
Argentina,Torneo Apertura 1995,Fecha 15,Nov 18 1995,Newell's Old Boys,River Plate,3,1
Argentina,Torneo Apertura 1995,Fecha 15,Nov 18 1995,Gimnasia,Banfield,2,1
Argentina,Torneo Apertura 1995,Fecha 15,Nov 19 1995,Independiente,San Lorenzo,0,0
Argentina,Torneo Apertura 1995,Fecha 15,Nov 19 1995,Lanús,Racing,0,3
Argentina,Torneo Apertura 1995,Fecha 15,Nov 19 1995,Colón,Vélez Sarsfield,1,2
Argentina,Torneo Apertura 1995,Fecha 15,Nov 19 1995,Argentinos Juniors,Belgrano,1,2
Argentina,Torneo Apertura 1995,Fecha 15,Nov 19 1995,Ferro,Estudiantes,1,4
Argentina,Torneo Apertura 1995,Fecha 15,Nov 19 1995,Huracán,Gimnasia (J),2,1
Argentina,Torneo Apertura 1995,Fecha 15,Nov 20 1995,Platense,Deportivo Español,1,1
Argentina,Torneo Apertura 1995,Fecha 16,Nov 24 1995,Vélez Sarsfield,Argentinos Juniors,2,0
Argentina,Torneo Apertura 1995,Fecha 16,Nov 25 1995,Belgrano,San Lorenzo,1,2
Argentina,Torneo Apertura 1995,Fecha 16,Nov 26 1995,River Plate,Boca Juniors,0,0
